Shipment ID,Order ID,Carrier Name,Dispatch Date,Delivery Date,Status
5538,4344,Carter-Weaver,2025-02-01,2025-02-01,Delayed
5539,4647,Blake Group,2025-02-01,2025-02-01,Delayed
5540,7901,Adams LLC,2025-02-01,2025-02-01,Delivered
5541,7270,Wall-Price,2025-02-01,2025-02-01,Lost
5542,9826,Martinez Group,2025-02-01,2025-02-01,Delivered
5543,4755,"Cook, Moyer and Peters",2025-02-01,2025-02-01,Delayed
5544,7176,Cummings and Sons,2025-02-01,2025-02-01,Lost
5545,1243,Gallagher PLC,2025-02-01,2025-02-01,Lost
5546,5109,Flowers PLC,2025-02-01,2025-02-01,In Transit
5547,6686,Henry Inc,2025-02-01,2025-02-01,Lost
5548,9144,Carr-Short,2025-02-01,2025-02-01,Lost
5549,7363,"Bennett, Flores and Wilson",2025-02-01,2025-02-01,Delayed
5550,2059,Mendez PLC,2025-02-01,2025-02-01,In Transit
5551,6160,Charles-Francis,2025-02-01,2025-02-01,In Transit
5552,3584,Gregory and Sons,2025-02-01,2025-02-01,Lost
5553,7030,Johnson-Lowe,2025-02-01,2025-02-01,Delivered
5554,3131,White-Winters,2025-02-01,2025-02-01,Lost
5555,6158,West-Diaz,2025-02-01,2025-02-01,In Transit
5556,9189,"Gray, Walters and Peters",2025-02-01,2025-02-01,Delivered
5557,5197,"Goodman, Smith and Peterson",2025-02-01,2025-02-01,Delivered
5558,487,Mendoza-Mills,2025-02-01,2025-02-01,Lost
5559,8484,Williams Group,2025-02-01,2025-02-01,Lost
5560,9237,"Reynolds, Gray and Wilson",2025-02-01,2025-02-01,In Transit
5561,9833,Lucero Group,2025-02-01,2025-02-01,In Transit
5562,2897,Ballard and Sons,2025-02-01,2025-02-01,In Transit
5563,2887,"Brooks, Burke and Park",2025-02-01,2025-02-01,In Transit
5564,2644,Carter and Sons,2025-02-01,2025-02-01,Lost
5565,3560,Murphy-Cook,2025-02-01,2025-02-01,Delayed
5566,9100,Floyd-Cruz,2025-02-01,2025-02-01,In Transit
5567,5986,Butler LLC,2025-02-01,2025-02-01,Lost
5568,7836,"Payne, Hess and Collins",2025-02-01,2025-02-01,In Transit
5569,551,"Ross, Swanson and Payne",2025-02-01,2025-02-01,Delivered
5570,6370,Todd-Holmes,2025-02-01,2025-02-01,Delivered
5571,2793,Roberts Inc,2025-02-01,2025-02-01,Delayed
5572,1674,Pace PLC,2025-02-01,2025-02-01,Delivered
5573,3146,Garcia-Pham,2025-02-01,2025-02-01,Delayed
5574,6870,"Hobbs, Delacruz and Salazar",2025-02-01,2025-02-01,Delivered
5575,8315,"Newton, Lawson and Suarez",2025-02-01,2025-02-01,Delayed
5576,4762,"Carter, Lewis and Ayers",2025-02-01,2025-02-01,Delivered
5577,7984,Hill Ltd,2025-02-01,2025-02-01,Delivered
5578,8866,Lawson-Carlson,2025-02-01,2025-02-01,Delivered
5579,8193,Cooper Group,2025-02-01,2025-02-01,Delayed
5580,460,Mays Inc,2025-02-01,2025-02-01,In Transit
5581,2749,Pugh LLC,2025-02-01,2025-02-01,Delayed
5582,2174,Ramos Inc,2025-02-01,2025-02-01,In Transit
5583,707,Hanna Inc,2025-02-01,2025-02-01,Delayed
5584,4024,Ross Group,2025-02-01,2025-02-01,Delivered
5585,763,Obrien-Ballard,2025-02-01,2025-02-01,In Transit
5586,8862,Paul Ltd,2025-02-01,2025-02-01,Delivered
5587,8198,"Reyes, Robinson and Miller",2025-02-01,2025-02-01,In Transit
5588,2515,Murphy-Hayes,2025-02-01,2025-02-01,Delayed
5589,7889,Monroe LLC,2025-02-01,2025-02-01,Lost
5590,6864,"Johnson, Martin and Bush",2025-02-01,2025-02-01,Lost
5591,7643,Castro Ltd,2025-02-01,2025-02-01,Delivered
5592,427,Pittman-Griffin,2025-02-01,2025-02-01,Delivered
5593,1598,Young Group,2025-02-01,2025-02-01,Lost
5594,2777,Miranda-Meyer,2025-02-01,2025-02-01,Delayed
5595,823,"Myers, Savage and Stone",2025-02-01,2025-02-01,Delivered
5596,7792,Hall-Durham,2025-02-01,2025-02-01,Delayed
5597,1317,"Schwartz, Morris and Johnson",2025-02-01,2025-02-01,Delivered
5598,7977,"Brown, Campbell and Carter",2025-02-01,2025-02-01,Lost
5599,8767,Ellis Group,2025-02-01,2025-02-01,Delayed
5600,8691,Nelson-Barber,2025-02-01,2025-02-01,In Transit
5601,4966,Brown-Guzman,2025-02-01,2025-02-01,In Transit
5602,9757,"Martin, Alvarez and Conway",2025-02-01,2025-02-01,Lost
5603,8105,Wiggins and Sons,2025-02-01,2025-02-01,In Transit
5604,9120,Reyes-Smith,2025-02-01,2025-02-01,Delayed
5605,5347,Jarvis Inc,2025-02-01,2025-02-01,In Transit
5606,2513,Mills-George,2025-02-01,2025-02-01,In Transit
5607,8336,"Pearson, Watson and Simpson",2025-02-01,2025-02-01,Delayed
5608,6989,"Harrison, Johnson and Lee",2025-02-01,2025-02-01,Delayed
5609,4092,Massey PLC,2025-02-01,2025-02-01,Delayed
5610,1494,Long-Fry,2025-02-01,2025-02-01,Delayed
5611,643,"Ingram, Mejia and Patrick",2025-02-01,2025-02-01,Delayed
5612,6606,Strickland-Jones,2025-02-01,2025-02-01,Delayed
5613,5686,Russell-Gonzales,2025-02-01,2025-02-01,Delivered
5614,4132,Powell and Sons,2025-02-01,2025-02-01,In Transit
5615,1626,Clark-Ferguson,2025-02-01,2025-02-01,In Transit
5616,7567,Thomas Group,2025-02-01,2025-02-01,Delayed
5617,2861,"Fuentes, Black and Turner",2025-02-01,2025-02-01,Lost
5618,9968,Sanders-Lamb,2025-02-01,2025-02-01,Lost
5619,2697,Chavez-Strickland,2025-02-01,2025-02-01,Delivered
5620,5566,Adams-Moses,2025-02-01,2025-02-01,Lost
5621,5258,"Santos, Mitchell and Anderson",2025-02-01,2025-02-01,In Transit
5622,2110,Jackson-Stein,2025-02-01,2025-02-01,Delivered
5623,5511,Haynes PLC,2025-02-01,2025-02-01,Delivered
5624,1928,Hardin-Martin,2025-02-01,2025-02-01,Delivered
5625,3026,"Lawrence, Carson and Kelly",2025-02-01,2025-02-01,Lost
5626,2765,Roberts LLC,2025-02-01,2025-02-01,Delayed
5627,4409,Montgomery-George,2025-02-01,2025-02-01,Delayed
5628,9341,"Jackson, Robinson and Davis",2025-02-01,2025-02-01,Delayed
5629,5159,Smith-Nelson,2025-02-01,2025-02-01,In Transit
5630,4052,"Bryant, Palmer and Adams",2025-02-01,2025-02-01,In Transit
5631,7421,Holmes-Cherry,2025-02-01,2025-02-01,Delayed
5632,8944,Castillo Ltd,2025-02-01,2025-02-01,Delivered
5633,5412,Perez LLC,2025-02-01,2025-02-01,Delayed
5634,7012,Conway-Smith,2025-02-01,2025-02-01,Lost
5635,7215,Hogan-West,2025-02-01,2025-02-01,Delivered
5636,3895,Melton-Love,2025-02-01,2025-02-01,Lost
5637,7238,"Wise, Brown and Perry",2025-02-01,2025-02-01,Lost
5638,8523,Miller LLC,2025-02-01,2025-02-01,Delivered
5639,9233,"Pace, Esparza and Barron",2025-02-01,2025-02-01,In Transit
5640,7272,Richardson-Taylor,2025-02-01,2025-02-01,Delayed
5641,1319,Wood-Barry,2025-02-01,2025-02-01,Lost
5642,3303,Adkins-Anderson,2025-02-01,2025-02-01,In Transit
5643,6565,Hodges PLC,2025-02-01,2025-02-01,Lost
5644,2966,Leonard-Graham,2025-02-01,2025-02-01,Lost
5645,7911,Salas PLC,2025-02-01,2025-02-01,Delayed
5646,214,"Duke, Villanueva and Wilson",2025-02-01,2025-02-01,In Transit
5647,7521,Hendrix-Morgan,2025-02-01,2025-02-01,Delivered
5648,7648,Cooper Ltd,2025-02-01,2025-02-01,Delivered
5649,2783,"Barnett, Henderson and Adkins",2025-02-01,2025-02-01,In Transit
5650,8185,"Fritz, Miller and Blake",2025-02-01,2025-02-01,Lost
5651,4493,"Gibson, Cook and Jones",2025-02-01,2025-02-01,In Transit
5652,3564,Chambers-Montgomery,2025-02-01,2025-02-01,Lost
5653,1130,Brooks PLC,2025-02-01,2025-02-01,Delayed
5654,5831,Chang Ltd,2025-02-01,2025-02-01,Delayed
5655,4110,Joseph-Miller,2025-02-01,2025-02-01,In Transit
5656,2987,"Johnson, Burton and Jordan",2025-02-01,2025-02-01,In Transit
5657,5933,"Bailey, Vargas and Robinson",2025-02-01,2025-02-01,Lost
5658,5454,Allen-Smith,2025-02-01,2025-02-01,In Transit
5659,5324,"Nelson, Parker and Church",2025-02-01,2025-02-01,Delayed
5660,9182,Mcclain-Blake,2025-02-01,2025-02-01,Delayed
5661,1163,"Flores, Chambers and Brown",2025-02-01,2025-02-01,Delayed
5662,9350,Andrews Inc,2025-02-01,2025-02-01,Delivered
5663,2078,Sanchez-Gilmore,2025-02-01,2025-02-01,Delivered
5664,5375,"Johnson, Johnson and Blake",2025-02-01,2025-02-01,Lost
5665,557,Dougherty Ltd,2025-02-01,2025-02-01,Delivered
5666,2210,Thomas-English,2025-02-01,2025-02-01,Delivered
5667,5842,"Reed, Hebert and Haney",2025-02-01,2025-02-01,In Transit
5668,1344,Lawson-Watson,2025-02-01,2025-02-01,Lost
5669,4917,"Holt, Flowers and Patrick",2025-02-01,2025-02-01,Lost
5670,3103,"Carpenter, Roberts and Jones",2025-02-01,2025-02-01,Lost
5671,3976,Maddox PLC,2025-02-01,2025-02-01,In Transit
5672,5737,Payne-Schmidt,2025-02-01,2025-02-01,Delayed
5673,6418,Shelton PLC,2025-02-01,2025-02-01,In Transit
5674,7776,Barber PLC,2025-02-01,2025-02-01,In Transit
5675,4307,Stone-Smith,2025-02-01,2025-02-01,Delivered
5676,5527,"Hart, Cervantes and Welch",2025-02-01,2025-02-01,In Transit
5677,7978,Powell-Leon,2025-02-01,2025-02-01,Delayed
5678,9933,Peterson-Barnes,2025-02-01,2025-02-01,Delivered
5679,1318,"Mcdonald, Huang and Barr",2025-02-01,2025-02-01,Lost
5680,2630,"Aguirre, Romero and Kelly",2025-02-01,2025-02-01,Lost
5681,1073,Norton PLC,2025-02-01,2025-02-01,In Transit
5682,8866,Tucker Ltd,2025-02-01,2025-02-01,Delayed
5683,5352,Morales-Shannon,2025-02-01,2025-02-01,Lost
5684,3293,Clark-Smith,2025-02-01,2025-02-01,In Transit
5685,4112,"King, Cowan and Lee",2025-02-01,2025-02-01,Lost
5686,9694,Evans LLC,2025-02-01,2025-02-01,Lost
5687,1704,"Woods, Reid and Andrews",2025-02-01,2025-02-01,Delivered
5688,6912,"Weber, Chambers and Martinez",2025-02-01,2025-02-01,Delayed
5689,822,Todd Group,2025-02-01,2025-02-01,Lost
5690,5901,"Waller, Jones and Foster",2025-02-01,2025-02-01,Delayed
5691,8285,Barry Inc,2025-02-01,2025-02-01,Delayed
5692,3187,Bates-Hill,2025-02-01,2025-02-01,Lost
5693,9674,Benson-Robinson,2025-02-01,2025-02-01,Lost
5694,8829,Fisher-Taylor,2025-02-01,2025-02-01,In Transit
5695,6978,Rodriguez Ltd,2025-02-01,2025-02-01,Lost
5696,8438,"Smith, Doyle and Miller",2025-02-01,2025-02-01,In Transit
5697,6630,Davis and Sons,2025-02-01,2025-02-01,Delayed
5698,1279,Combs Group,2025-02-01,2025-02-01,In Transit
5699,9411,"Reyes, Gray and Dominguez",2025-02-01,2025-02-01,Lost
5700,4684,"Gray, Pratt and Hernandez",2025-02-01,2025-02-01,Delayed
5701,7779,Henry-Lewis,2025-02-01,2025-02-01,Delivered
5702,2961,"King, Campbell and Wilson",2025-02-01,2025-02-01,In Transit
5703,7778,Brown-Gibson,2025-02-01,2025-02-01,Lost
5704,8338,Velez-Rice,2025-02-01,2025-02-01,Delayed
5705,4807,Scott PLC,2025-02-01,2025-02-01,Delayed
5706,7560,Stevens PLC,2025-02-01,2025-02-01,Delayed
5707,7816,"Scott, Oliver and Raymond",2025-02-01,2025-02-01,Lost
5708,383,"Garcia, Davis and Brown",2025-02-01,2025-02-01,Lost
5709,650,Marshall-Kane,2025-02-01,2025-02-01,Delayed
5710,5559,"Soto, Gibson and Diaz",2025-02-01,2025-02-01,Delivered
5711,5113,Shaffer and Sons,2025-02-01,2025-02-01,Delayed
5712,6787,Harrell-Flores,2025-02-01,2025-02-01,Delayed
5713,3796,Huynh-Rowland,2025-02-01,2025-02-01,Delivered
5714,7642,"Moran, Silva and Garrett",2025-02-01,2025-02-01,Delayed
5715,5050,Fernandez-Castaneda,2025-02-01,2025-02-01,In Transit
5716,1163,Wise PLC,2025-02-01,2025-02-01,Delayed
5717,6977,Franco-Lee,2025-02-01,2025-02-01,Delayed
5718,2464,Carr-Stephens,2025-02-01,2025-02-01,Lost
5719,7438,Smith and Sons,2025-02-01,2025-02-01,In Transit
5720,1384,Morgan-Griffin,2025-02-01,2025-02-01,Delayed
5721,6273,Ballard-Clarke,2025-02-01,2025-02-01,Delivered
5722,6386,Rice LLC,2025-02-01,2025-02-01,Lost
5723,9249,Nash-Thomas,2025-02-01,2025-02-01,In Transit
5724,8845,Lee LLC,2025-02-01,2025-02-01,In Transit
5725,6021,Wells and Sons,2025-02-01,2025-02-01,Delivered
5726,7383,"Wright, Johnson and Wang",2025-02-01,2025-02-01,Delivered
5727,435,"Fitzpatrick, Cameron and Walsh",2025-02-01,2025-02-01,In Transit
5728,9147,"Small, Robertson and Patterson",2025-02-01,2025-02-01,Delayed
5729,4176,Ingram PLC,2025-02-01,2025-02-01,Lost
5730,3903,Park-Hall,2025-02-01,2025-02-01,In Transit
5731,6921,"Poole, Marshall and Webb",2025-02-01,2025-02-01,Delayed
5732,6703,Wallace Ltd,2025-02-01,2025-02-01,In Transit
5733,6550,Smith PLC,2025-02-01,2025-02-01,Lost
5734,5064,Mccullough-Mccann,2025-02-01,2025-02-01,Delivered
5735,2633,Cook Group,2025-02-01,2025-02-01,Delivered
5736,7944,"Hayes, Jones and Hayes",2025-02-01,2025-02-01,Delayed
5737,5390,"Jenkins, Newman and Hill",2025-02-01,2025-02-01,Delivered
5738,8442,Kennedy-Young,2025-02-01,2025-02-01,Delivered
5739,3685,Dunn-Rogers,2025-02-01,2025-02-01,Delivered
5740,1457,Rowland-Cooper,2025-02-01,2025-02-01,Delayed
5741,9527,Schaefer-Ryan,2025-02-01,2025-02-01,Delivered
5742,2535,"Henry, Olson and Molina",2025-02-01,2025-02-01,Delayed
5743,4680,Hughes Group,2025-02-01,2025-02-01,Delayed
5744,9470,"Martin, Barnett and Wright",2025-02-01,2025-02-01,Delivered
5745,8220,Baker Ltd,2025-02-01,2025-02-01,Delivered
5746,131,Marquez-Burch,2025-02-01,2025-02-01,Lost
5747,7040,Bell Inc,2025-02-01,2025-02-01,Lost
5748,5274,Chandler-Welch,2025-02-01,2025-02-01,Delivered
5749,4239,Brown LLC,2025-02-01,2025-02-01,Lost
5750,7348,Rogers PLC,2025-02-01,2025-02-01,In Transit
5751,573,"Davis, Fowler and Day",2025-02-01,2025-02-01,In Transit
5752,352,Hall PLC,2025-02-01,2025-02-01,Delivered
5753,8798,Martinez-Sherman,2025-02-01,2025-02-01,In Transit
5754,2,Lopez-Moss,2025-02-01,2025-02-01,In Transit
5755,321,Cortez-Daniel,2025-02-01,2025-02-01,Delivered
5756,2750,"Clayton, Kerr and Johnson",2025-02-01,2025-02-01,Lost
5757,6541,Bell Inc,2025-02-01,2025-02-01,Lost
5758,1476,Baker and Sons,2025-02-01,2025-02-01,Lost
5759,9187,Russell LLC,2025-02-01,2025-02-01,In Transit
5760,8326,Schwartz PLC,2025-02-01,2025-02-01,Lost
5761,4208,"Fuller, Todd and Morse",2025-02-01,2025-02-01,Delayed
5762,9509,Phillips Ltd,2025-02-01,2025-02-01,In Transit
5763,6415,"Coleman, Hughes and Davis",2025-02-01,2025-02-01,Delivered
5764,8097,"Roberts, Smith and Russell",2025-02-01,2025-02-01,Lost
5765,6783,Morrison and Sons,2025-02-01,2025-02-01,Delayed
5766,58,"Young, Turner and Webb",2025-02-01,2025-02-01,Delivered
5767,9977,Silva LLC,2025-02-01,2025-02-01,Delayed
5768,2652,"Jackson, Mckinney and Williams",2025-02-01,2025-02-01,Delayed
5769,1023,Fox-Moore,2025-02-01,2025-02-01,In Transit
5770,2526,Bullock-Walker,2025-02-01,2025-02-01,Delivered
5771,9403,"Davis, Santiago and Tapia",2025-02-01,2025-02-01,In Transit
5772,5924,Mcgrath-Walker,2025-02-01,2025-02-01,Delivered
5773,6037,Dean Ltd,2025-02-01,2025-02-01,Delivered
5774,7480,Coleman-Espinoza,2025-02-01,2025-02-01,Delayed
5775,9593,Kirk-Morales,2025-02-01,2025-02-01,Delivered
5776,7884,Watkins-Jones,2025-02-01,2025-02-01,In Transit
5777,9705,Garcia-Watson,2025-02-01,2025-02-01,Lost
5778,6474,"Tran, Murphy and Day",2025-02-01,2025-02-01,Lost
5779,1905,Smith-Johnson,2025-02-01,2025-02-01,Lost
5780,2740,"Cook, Rose and Williams",2025-02-01,2025-02-01,Delayed
5781,2234,Nichols-Holmes,2025-02-01,2025-02-01,Delivered
5782,3484,"Estrada, Wilson and Bryant",2025-02-01,2025-02-01,In Transit
5783,1793,"Mejia, Gonzalez and Obrien",2025-02-01,2025-02-01,In Transit
5784,7773,"Lowery, Harrington and Mora",2025-02-01,2025-02-01,In Transit
5785,1894,Mckenzie-Lara,2025-02-01,2025-02-01,Lost
5786,7553,Hughes Inc,2025-02-01,2025-02-01,Delayed
5787,5055,Parker Group,2025-02-01,2025-02-01,Lost
5788,324,Russell-Aguirre,2025-02-01,2025-02-01,Delivered
5789,4850,"Cannon, Rios and Johnson",2025-02-01,2025-02-01,Lost
5790,4348,"Parsons, Lin and Carroll",2025-02-01,2025-02-01,In Transit
5791,7986,Clayton PLC,2025-02-01,2025-02-01,Delayed
5792,157,Meyer-Campbell,2025-02-01,2025-02-01,Lost
5793,8972,Ellis Inc,2025-02-01,2025-02-01,Delivered
5794,1560,Terry-Rocha,2025-02-01,2025-02-01,Delivered
5795,3358,"Cowan, Lee and Bass",2025-02-01,2025-02-01,Delivered
5796,1889,Maldonado LLC,2025-02-01,2025-02-01,Delayed
5797,3708,"Kent, King and Barr",2025-02-01,2025-02-01,Delayed
5798,9807,Johnson PLC,2025-02-01,2025-02-01,Lost
5799,6182,Knight Inc,2025-02-01,2025-02-01,Delivered
5800,1689,Jacobs Group,2025-02-01,2025-02-01,Lost
5801,4698,"Phillips, Moore and Cunningham",2025-02-01,2025-02-01,In Transit
5802,489,Morris-Underwood,2025-02-01,2025-02-01,Delivered
5803,7415,"Chavez, Anderson and Smith",2025-02-01,2025-02-01,Delayed
5804,1714,"Johns, Flores and White",2025-02-01,2025-02-01,Delayed
5805,1745,Spencer LLC,2025-02-01,2025-02-01,Lost
5806,4591,Caldwell Inc,2025-02-01,2025-02-01,Lost
5807,6300,"Smith, Hale and Smith",2025-02-01,2025-02-01,Delivered
5808,3107,Medina-Payne,2025-02-01,2025-02-01,Lost
5809,3157,"Mendoza, Martin and Hardy",2025-02-01,2025-02-01,Delivered
5810,7296,Odonnell and Sons,2025-02-01,2025-02-01,Lost
5811,527,Brown PLC,2025-02-01,2025-02-01,Delivered
5812,8614,"Rojas, Ayers and Harris",2025-02-01,2025-02-01,Delayed
5813,6769,Duffy-Myers,2025-02-01,2025-02-01,Delivered
5814,5896,Jones-York,2025-02-01,2025-02-01,Delayed
5815,5830,"Brown, Smith and Osborne",2025-02-01,2025-02-01,In Transit
5816,1115,"Anderson, Alvarado and Decker",2025-02-01,2025-02-01,Delivered
5817,1088,Bates Group,2025-02-01,2025-02-01,In Transit
5818,4302,"Mack, Young and Silva",2025-02-01,2025-02-01,Delayed
5819,2117,"Aguilar, Huang and Wilkins",2025-02-01,2025-02-01,Delayed
5820,3135,"Adams, Morris and Lynch",2025-02-01,2025-02-01,Delayed
5821,9449,Wise Ltd,2025-02-01,2025-02-01,Delayed
5822,3877,Cox-Warren,2025-02-01,2025-02-01,In Transit
5823,1376,Mcclain Ltd,2025-02-01,2025-02-01,Lost
5824,5977,Pena-Holland,2025-02-01,2025-02-01,Delayed
5825,9327,Miller-Greene,2025-02-01,2025-02-01,Lost
5826,952,"Freeman, Clark and Wolfe",2025-02-01,2025-02-01,Delayed
5827,4751,Miller-Ball,2025-02-01,2025-02-01,Delayed
5828,5912,"Garrison, Donovan and Evans",2025-02-01,2025-02-01,In Transit
5829,4257,"Murphy, Hopkins and Pearson",2025-02-01,2025-02-01,Delayed
5830,2422,"Norman, Romero and Fleming",2025-02-01,2025-02-01,In Transit
5831,75,Rosales-Weeks,2025-02-01,2025-02-01,Delivered
5832,616,"Farley, Mullen and Kennedy",2025-02-01,2025-02-01,Delivered
5833,8264,Rogers-Black,2025-02-01,2025-02-01,Lost
5834,27,Matthews-Williams,2025-02-01,2025-02-01,Lost
5835,1194,Fisher PLC,2025-02-01,2025-02-01,Delivered
5836,7038,Moss-Pittman,2025-02-01,2025-02-01,In Transit
5837,4720,Archer Inc,2025-02-01,2025-02-01,Delivered
5838,1093,"Johnson, Bryant and Smith",2025-02-01,2025-02-01,Delivered
5839,1628,Shields-Brandt,2025-02-01,2025-02-01,In Transit
5840,556,Morris-Thomas,2025-02-01,2025-02-01,Delayed
5841,6673,Cooper-Fuentes,2025-02-01,2025-02-01,Lost
5842,9974,Porter-Park,2025-02-01,2025-02-01,Lost
5843,5795,Meyers-Daniel,2025-02-01,2025-02-01,Delivered
5844,1325,Neal-Hart,2025-02-01,2025-02-01,In Transit
5845,991,Vincent-Nelson,2025-02-01,2025-02-01,Delayed
5846,9032,"Brewer, Sutton and Glover",2025-02-01,2025-02-01,Lost
5847,5140,Dudley LLC,2025-02-01,2025-02-01,Delayed
5848,2873,"Williams, Kemp and West",2025-02-01,2025-02-01,Delayed
5849,5426,"Adams, Coleman and Howell",2025-02-01,2025-02-01,Lost
5850,8475,"Washington, Moore and Mitchell",2025-02-01,2025-02-01,Lost
5851,2330,Ellis-Sanchez,2025-02-01,2025-02-01,Delivered
5852,2710,Cook and Sons,2025-02-01,2025-02-01,In Transit
5853,5280,Duffy Inc,2025-02-01,2025-02-01,Delayed
5854,4641,"Vazquez, Butler and Adams",2025-02-01,2025-02-01,In Transit
5855,7537,"Townsend, Miller and Smith",2025-02-01,2025-02-01,In Transit
5856,290,Gregory and Sons,2025-02-01,2025-02-01,Delayed
5857,6272,Norman-Elliott,2025-02-01,2025-02-01,Lost
5858,3520,Lewis Group,2025-02-01,2025-02-01,Delivered
5859,3548,Galvan Group,2025-02-01,2025-02-01,Lost
5860,9395,Ward-Howard,2025-02-01,2025-02-01,In Transit
5861,7629,"Gutierrez, Morris and Cruz",2025-02-01,2025-02-01,In Transit
5862,6225,Hardy Group,2025-02-01,2025-02-01,Delayed
5863,8460,"Woods, Jackson and Morales",2025-02-01,2025-02-01,Lost
5864,2322,Walker Inc,2025-02-01,2025-02-01,Delivered
5865,5480,Gomez-Sullivan,2025-02-01,2025-02-01,Delivered
5866,9201,Allen Group,2025-02-01,2025-02-01,Delayed
5867,1354,Taylor-Baker,2025-02-01,2025-02-01,Lost
5868,5970,Roberts-Smith,2025-02-01,2025-02-01,Delivered
5869,892,Johnson-Estrada,2025-02-01,2025-02-01,Delayed
5870,7613,Olson Group,2025-02-01,2025-02-01,Lost
5871,381,"Rodriguez, Jones and Garcia",2025-02-01,2025-02-01,In Transit
5872,5017,Gonzalez Ltd,2025-02-01,2025-02-01,Delivered
5873,120,"Jensen, Nguyen and Ramirez",2025-02-01,2025-02-01,Lost
5874,6402,"Crosby, Ortega and Sanchez",2025-02-01,2025-02-01,Delivered
5875,7572,Jones-Contreras,2025-02-01,2025-02-01,Delivered
5876,2787,"Miller, Meyer and Valencia",2025-02-01,2025-02-01,Delayed
5877,5618,"Bowers, Phillips and Meyers",2025-02-01,2025-02-01,Delivered
5878,8949,Gardner-Stanton,2025-02-01,2025-02-01,Delivered
5879,7538,Munoz-Gonzales,2025-02-01,2025-02-01,Delayed
5880,3539,"Perry, Carrillo and Ruiz",2025-02-01,2025-02-01,Delivered
5881,2556,"Torres, Castillo and Terry",2025-02-01,2025-02-01,Lost
5882,2643,"Lewis, Wagner and Miller",2025-02-01,2025-02-01,Delivered
5883,5527,"Nielsen, Ortega and Trujillo",2025-02-01,2025-02-01,In Transit
5884,6974,"Stewart, Craig and Fernandez",2025-02-01,2025-02-01,Delivered
5885,4983,"Perry, Stewart and Swanson",2025-02-01,2025-02-01,Delivered
5886,7463,"Johnson, French and Villarreal",2025-02-01,2025-02-01,Delivered
5887,2244,Haney Inc,2025-02-01,2025-02-01,Delivered
5888,47,"Singleton, Evans and Taylor",2025-02-01,2025-02-01,In Transit
5889,4261,House-Howell,2025-02-01,2025-02-01,Lost
5890,4205,Berry-Brooks,2025-02-01,2025-02-01,Lost
5891,7910,Perry Inc,2025-02-01,2025-02-01,Delayed
5892,490,Stone-Hayes,2025-02-01,2025-02-01,Delivered
5893,8688,"Neal, Allen and Perkins",2025-02-01,2025-02-01,In Transit
5894,9867,Doyle Ltd,2025-02-01,2025-02-01,Delayed
5895,4836,"Love, Harris and Cochran",2025-02-01,2025-02-01,In Transit
5896,8871,"White, Bailey and Copeland",2025-02-01,2025-02-01,Delayed
5897,2711,Chaney-Shepherd,2025-02-01,2025-02-01,In Transit
5898,3475,Cook LLC,2025-02-01,2025-02-01,Lost
5899,1723,"Underwood, Harris and Simpson",2025-02-01,2025-02-01,In Transit
